PLAYER_ID,RANK,PLAYER,TEAM_ID,TEAM,GP,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,TRB,AST,STL,BLK,TOV,PF,PTS,EFF,AST_TOV,STL_TOV,Age,TS%,Salary
202692,315,Alec Burks,1610612748,MIA,37,652,73,181,0.403,55,133,0.414,32,42,0.762,13,87,2.7,1.2,22,0.2,16,26,6.3,270,2.69,1.38,33.0,0.584,10489600.0
1629626,316,Bol Bol,1610612756,PHX,32,426,90,175,0.514,29,88,0.33,20,26,0.769,19,83,3.2,0.6,8,0.8,18,20,7.2,274,1.11,0.44,25.0,0.614,2200000.0
1641724,317,Jett Howard,1610612753,ORL,55,618,82,230,0.357,49,166,0.295,15,20,0.75,20,45,1.2,0.7,13,0.2,27,57,4.1,177,1.52,0.48,21.0,0.477,
1630322,318,Lindy Waters III,1610612765,DET,46,693,82,221,0.371,54,162,0.333,8,11,0.727,17,82,2.2,1.0,25,0.2,20,58,4.9,244,2.3,1.25,27.0,0.5,1927896.0
1629006,319,Josh Okogie,1610612766,CHA,32,499,79,167,0.473,25,65,0.385,37,51,0.725,41,55,3.0,0.8,40,0.5,25,39,6.9,268,0.96,1.6,26.0,0.581,0.0
1642349,320,Ajay Mitchell,1610612760,OKC,34,561,84,166,0.506,22,51,0.431,28,33,0.848,17,50,2.0,1.7,24,0.1,28,59,6.4,254,2.04,0.86,22.0,0.604,
1631157,320,Ryan Rollins,1610612749,MIL,44,531,83,183,0.454,29,81,0.358,23,27,0.852,18,55,1.7,1.3,31,0.4,36,60,5.0,255,1.58,0.86,22.0,0.559,1719864.0
1641748,322,Andre Jackson Jr.,1610612749,MIL,60,915,87,185,0.47,29,74,0.392,11,20,0.55,61,111,2.9,1.3,33,0.2,53,109,3.6,349,1.45,0.62,23.0,0.552,
1631119,323,Jaylin Williams,1610612760,OKC,39,655,76,184,0.413,45,128,0.352,16,21,0.762,44,176,5.6,2.5,18,0.6,28,66,5.5,433,3.5,0.64,22.0,0.551,2000000.0
1630288,323,Jeff Dowtin Jr.,1610612755,PHI,36,487,85,175,0.486,22,53,0.415,21,30,0.7,10,44,1.5,1.8,16,0.2,10,22,5.9,244,6.4,1.6,27.0,0.566,
1642265,323,Rob Dillingham,1610612750,MIN,42,495,90,203,0.443,25,72,0.347,8,15,0.533,12,37,1.2,2.2,18,0.0,50,36,5.1,205,1.88,0.36,20.0,0.508,
1629610,326,DaQuan Jeffries,1610612766,CHA,34,737,79,193,0.409,36,112,0.321,17,21,0.81,29,66,2.8,1.1,19,0.6,23,75,6.2,240,1.61,0.83,27.0,0.522,2066585.0
1642262,327,Cody Williams,1610612762,UTA,45,944,74,221,0.335,32,115,0.278,29,40,0.725,27,80,2.4,1.2,21,0.3,42,84,4.6,206,1.31,0.5,20.0,0.438,
1626158,328,Richaun Holmes,1610612764,WAS,27,486,81,123,0.659,0,3,0.0,45,54,0.833,55,104,5.9,1.4,8,0.8,21,44,7.7,362,1.86,0.38,31.0,0.705,12046020.0
1628420,329,Monté Morris,1610612756,PHX,41,527,73,176,0.415,26,77,0.338,34,40,0.85,10,48,1.4,1.6,18,0.1,17,21,5.0,225,3.88,1.06,29.0,0.532,
1630529,330,Herbert Jones,1610612740,NOP,20,648,75,172,0.436,22,72,0.306,33,40,0.825,22,56,3.9,3.2,37,0.4,35,66,10.2,255,1.86,1.06,26.0,0.541,
1626204,331,Larry Nance Jr.,1610612737,ATL,24,463,80,155,0.516,34,76,0.447,9,13,0.692,23,80,4.3,1.6,20,0.5,16,37,8.5,282,2.38,1.25,32.0,0.632,
1631115,331,Orlando Robinson,1610612761,TOR,34,540,76,176,0.432,8,31,0.258,43,54,0.796,61,90,4.4,1.6,14,0.4,35,63,6.0,291,1.6,0.4,24.0,0.508,1761752.0
1631255,333,Karlo Matković,1610612740,NOP,32,576,82,148,0.554,13,40,0.325,25,31,0.806,51,100,4.7,0.9,15,1.0,33,74,6.3,326,0.91,0.46,23.0,0.625,
1641765,334,Olivier-Maxence Prosper,1610612742,DAL,52,584,70,174,0.402,12,51,0.235,49,76,0.645,44,82,2.4,0.8,26,0.1,14,28,3.9,254,2.86,1.86,22.0,0.484,
1641787,335,Tosan Evbuomwan,1610612751,BKN,21,501,71,164,0.433,16,55,0.291,40,53,0.755,25,60,4.0,1.6,16,0.3,31,39,9.4,202,1.06,0.52,24.0,0.529,
1641713,336,GG Jackson,1610612763,MEM,25,406,69,176,0.392,30,89,0.337,28,38,0.737,24,57,3.2,1.0,10,0.2,28,27,7.8,173,0.93,0.36,20.0,0.509,
1630611,337,Gui Santos,1610612744,GSW,45,620,69,143,0.483,30,81,0.37,24,34,0.706,53,90,3.2,1.4,18,0.2,36,75,4.3,305,1.75,0.5,22.0,0.608,
1630314,338,Brandon Williams,1610612742,DAL,26,350,67,130,0.515,19,50,0.38,35,41,0.854,6,34,1.5,2.0,15,0.1,23,22,7.2,206,2.26,0.65,25.0,0.635,
1641737,339,Adem Bona,1610612755,PHI,47,585,71,104,0.683,0,0,0.0,45,66,0.682,60,95,3.3,0.3,14,0.9,34,91,4.0,325,0.47,0.41,21.0,0.703,
1630544,340,Tre Mann,1610612766,CHA,13,319,70,161,0.435,24,60,0.4,19,21,0.905,12,26,2.9,3.0,7,0.3,25,24,14.1,153,1.56,0.28,24.0,0.537,3191400.0
1641796,341,Pelle Larsson,1610612748,MIA,46,592,64,147,0.435,23,73,0.315,29,43,0.674,18,48,1.4,0.9,18,0.1,16,77,3.9,198,2.69,1.13,24.0,0.542,
1642345,342,Oso Ighodaro,1610612756,PHX,49,739,78,128,0.609,0,2,0.0,23,41,0.561,44,121,3.4,1.0,20,0.4,29,78,3.7,339,1.76,0.69,22.0,0.613,
203500,343,Steven Adams,1610612745,HOU,50,641,71,136,0.522,0,1,0.0,34,79,0.43,134,130,5.3,1.2,18,0.4,47,47,3.5,383,1.28,0.38,31.0,0.515,12600000.0
1642263,344,Reed Sheppard,1610612745,HOU,45,536,65,196,0.332,31,111,0.279,13,16,0.813,16,47,1.4,1.2,28,0.3,28,42,3.9,172,1.93,1.0,20.0,0.428,
1630556,345,Kessler Edwards,1610612742,DAL,39,590,67,135,0.496,22,54,0.407,12,13,0.923,22,89,2.8,1.1,19,0.5,16,61,4.3,275,2.63,1.19,24.0,0.597,1927896.0
1630256,346,Jae'Sean Tate,1610612745,HOU,47,531,62,135,0.459,12,38,0.316,31,45,0.689,47,62,2.3,0.9,24,0.1,19,77,3.6,240,2.1,1.26,29.0,0.539,6500000.0
1629684,347,Grant Williams,1610612766,CHA,16,479,54,123,0.439,27,74,0.365,31,37,0.838,18,64,5.1,2.3,18,0.8,28,46,10.4,213,1.32,0.64,26.0,0.596,6235494.0
203957,348,Danté Exum,1610612742,DAL,18,344,60,125,0.48,21,47,0.447,23,31,0.742,4,26,1.7,2.8,12,0.2,19,31,9.1,167,2.63,0.63,29.0,0.591,
1642354,348,KJ Simpson,1610612766,CHA,23,470,59,176,0.335,16,74,0.216,30,37,0.811,28,38,2.9,2.6,19,0.2,32,35,7.1,157,1.88,0.59,22.0,0.426,
1628464,350,Daniel Theis,1610612740,NOP,38,621,61,129,0.473,9,37,0.243,31,37,0.838,44,120,4.3,1.6,18,0.5,25,70,4.3,325,2.4,0.72,32.0,0.558,9108386.0
1641774,350,Tristan Vukcevic,1610612764,WAS,23,256,60,121,0.496,19,59,0.322,23,31,0.742,16,57,3.2,0.9,7,0.5,19,31,7.0,186,1.05,0.37,22.0,0.602,
1629646,352,Charles Bassey,1610612759,SAS,34,363,68,116,0.586,0,0,0.0,21,33,0.636,56,95,4.4,0.5,14,0.9,23,47,4.6,285,0.74,0.61,24.0,0.601,2600000.0
1630194,353,Paul Reed,1610612765,DET,38,350,61,114,0.535,7,22,0.318,27,34,0.794,35,64,2.6,0.9,36,0.5,20,57,4.1,266,1.8,1.8,25.0,0.605,0.0
1630192,353,Zeke Nnaji,1610612743,DEN,49,507,61,122,0.5,13,42,0.31,21,34,0.618,30,51,1.7,0.3,17,0.6,12,55,3.2,215,1.33,1.42,24.0,0.57,4306281.0
201599,355,DeAndre Jordan,1610612743,DEN,46,528,69,106,0.651,0,0,0.0,15,37,0.405,64,150,4.7,0.8,12,0.4,33,56,3.3,343,1.09,0.36,36.0,0.626,0.0
1630811,356,Keaton Wallace,1610612737,ATL,28,454,57,138,0.413,26,73,0.356,11,11,1.0,7,31,1.4,2.2,22,0.3,29,36,5.4,171,2.14,0.76,26.0,0.529,0.0
1641757,357,Jordan Miller,1610612746,LAC,34,411,57,131,0.435,8,37,0.216,26,33,0.788,23,35,1.7,1.0,17,0.1,24,25,4.4,157,1.42,0.71,25.0,0.509,
1631103,357,Malaki Branham,1610612759,SAS,38,311,53,121,0.438,24,59,0.407,18,22,0.818,3,35,1.0,0.7,8,0.1,29,17,3.9,122,0.93,0.28,21.0,0.566,3071880.0
1630538,359,Bones Hyland,1610612750,MIN,21,229,46,117,0.393,31,81,0.383,23,26,0.885,5,19,1.1,1.4,18,0.2,24,27,7.0,123,1.21,0.75,24.0,0.568,2306400.0
1631216,359,Caleb Houstan,1610612753,ORL,46,527,47,128,0.367,39,110,0.355,13,14,0.929,13,29,0.9,0.4,12,0.1,6,45,3.2,133,3.0,2.0,22.0,0.544,2000000.0
1641871,359,Duop Reath,1610612757,POR,38,338,51,126,0.405,28,87,0.322,16,18,0.889,28,39,1.8,0.5,9,0.3,13,31,3.8,164,1.46,0.69,28.0,0.545,
1629013,362,Landry Shamet,1610612752,NYK,37,482,57,129,0.442,25,76,0.329,5,9,0.556,6,32,1.0,0.5,19,0.1,16,34,3.9,128,1.06,1.19,28.0,0.542,10250000.0
1629111,363,Jock Landale,1610612745,HOU,36,383,56,116,0.483,7,17,0.412,24,35,0.686,46,65,3.1,0.8,7,0.2,16,38,4.0,211,1.75,0.44,29.0,0.544,0.0
1631172,364,Ousmane Dieng,1610612760,OKC,37,405,54,125,0.432,23,71,0.324,11,16,0.688,18,63,2.2,0.8,17,0.2,18,33,3.8,184,1.72,0.94,21.0,0.538,4798440.0
1631223,365,David Roddy,1610612745,HOU,30,375,52,112,0.464,18,54,0.333,18,22,0.818,13,66,2.6,1.1,14,0.3,21,19,4.7,189,1.57,0.67,23.0,0.575,2718240.0
1628964,366,Mo Bamba,1610612740,NOP,32,413,52,112,0.464,15,54,0.278,19,27,0.704,32,113,4.5,0.6,9,1.0,20,56,4.3,253,0.9,0.45,26.0,0.557,10300000.0
1630545,366,Terrence Shannon Jr.,1610612750,MIN,29,324,55,112,0.491,11,30,0.367,17,21,0.81,10,36,1.6,1.0,7,0.2,14,25,4.8,150,2.07,0.5,24.0,0.569,
1641810,368,Antonio Reeves,1610612740,NOP,32,340,51,123,0.415,24,67,0.358,11,13,0.846,14,22,1.1,0.7,11,0.1,16,16,4.3,119,1.44,0.69,22.0,0.532,
1626192,368,Pat Connaughton,1610612749,MIL,33,471,51,120,0.425,20,64,0.313,15,19,0.789,17,67,2.5,1.7,7,0.3,20,34,4.2,199,2.75,0.35,32.0,0.534,9423869.0
1630639,370,A.J. Lawson,1610612761,TOR,15,277,46,116,0.397,23,65,0.354,21,32,0.656,12,36,3.2,0.9,4,0.1,8,27,9.1,115,1.75,0.5,24.0,0.523,
202704,370,Reggie Jackson,1610612755,PHI,31,384,52,133,0.391,25,74,0.338,7,9,0.778,8,34,1.4,1.5,16,0.1,17,34,4.4,142,2.65,0.94,34.0,0.496,0.0
1631104,372,Blake Wesley,1610612759,SAS,44,402,52,115,0.452,8,33,0.242,23,36,0.639,7,28,0.8,1.9,22,0.1,36,23,3.1,166,2.28,0.61,22.0,0.516,2504640.0
1629618,373,Jalen Pickett,1610612743,DEN,37,417,52,120,0.433,27,67,0.403,2,2,1.0,7,37,1.2,1.8,13,0.1,17,26,3.6,176,4.0,0.77,25.0,0.55,
201145,373,Jeff Green,1610612745,HOU,27,328,48,95,0.505,20,58,0.345,17,20,0.85,9,37,1.7,0.5,5,0.1,8,26,4.9,143,1.63,0.63,38.0,0.641,0.0
200768,373,Kyle Lowry,1610612755,PHI,33,623,39,111,0.351,28,83,0.337,27,33,0.818,11,54,2.0,2.8,31,0.3,20,61,4.0,234,4.65,1.55,38.0,0.53,29682540.0
1630695,376,Micah Potter,1610612762,UTA,32,560,45,107,0.421,28,80,0.35,14,16,0.875,35,97,4.1,0.8,11,0.3,25,41,4.1,222,1.0,0.44,26.0,0.579,547349.0
1641740,377,Jaylen Clark,1610612750,MIN,29,410,45,97,0.464,18,44,0.409,20,26,0.769,21,17,1.3,0.7,31,0.0,4,48,4.4,155,4.75,7.75,23.0,0.59,
1641854,378,Craig Porter Jr.,1610612739,CLE,44,379,50,92,0.543,15,33,0.455,12,17,0.706,11,37,1.1,1.3,13,0.3,25,17,2.9,185,2.24,0.52,25.0,0.638,
1631243,378,Mouhamed Gueye,1610612737,ATL,21,343,48,115,0.417,15,60,0.25,16,21,0.762,18,51,3.3,0.8,21,1.1,9,34,6.0,176,1.78,2.33,22.0,0.511,
1642281,380,Jaylon Tyson,1610612739,CLE,42,371,47,106,0.443,14,42,0.333,16,20,0.8,31,49,1.9,0.9,9,0.0,19,43,3.0,171,2.0,0.47,22.0,0.54,
201567,381,Kevin Love,1610612748,MIA,22,246,41,115,0.357,24,67,0.358,16,23,0.696,22,72,4.3,1.0,15,0.2,14,20,5.5,162,1.57,1.07,36.0,0.488,0.0
1631245,381,Quenton Jackson,1610612754,IND,23,305,46,94,0.489,11,29,0.379,19,25,0.76,12,23,1.5,1.7,13,0.2,14,39,5.3,147,2.86,0.93,26.0,0.581,547349.0
1630243,383,Trevelin Queen,1610612753,ORL,28,386,45,128,0.352,16,66,0.242,15,17,0.882,22,23,1.6,1.2,27,0.4,21,37,4.3,130,1.57,1.29,28.0,0.447,0.0
1631209,384,Isaiah Wong,1610612766,CHA,20,266,41,105,0.39,13,33,0.394,25,34,0.735,14,18,1.6,1.4,11,0.0,18,21,6.0,100,1.56,0.61,24.0,0.5,
1630568,384,Luka Garza,1610612750,MIN,33,202,45,98,0.459,9,35,0.257,21,31,0.677,31,20,1.5,0.3,6,0.1,11,28,3.6,116,0.91,0.55,26.0,0.537,1761752.0
1631246,384,Vince Williams Jr.,1610612763,MEM,18,331,45,113,0.398,15,61,0.246,15,20,0.75,15,48,3.5,2.0,11,0.3,24,32,6.7,138,1.5,0.46,24.0,0.493,
1631111,387,Wendell Moore Jr.,1610612766,CHA,31,396,46,98,0.469,9,29,0.31,18,22,0.818,25,54,2.5,1.2,14,0.1,18,27,3.8,178,2.0,0.78,23.0,0.553,
1629057,388,Robert Williams III,1610612757,POR,20,351,50,78,0.641,1,3,0.333,15,17,0.882,35,83,5.9,1.0,13,1.6,17,31,5.8,254,1.24,0.77,27.0,0.679,
1642403,389,Isaac Jones,1610612758,SAC,31,257,46,68,0.676,2,6,0.333,21,34,0.618,18,28,1.5,0.3,4,0.3,14,27,3.7,134,0.71,0.29,24.0,0.693,
1630692,389,Jordan Goodwin,1610612747,LAL,16,353,45,93,0.484,19,44,0.432,6,7,0.857,24,45,4.3,1.6,21,0.6,14,27,7.2,176,1.79,1.5,26.0,0.598,1927896.0
1642269,391,Devin Carter,1610612758,SAC,26,282,38,95,0.4,14,47,0.298,24,40,0.6,13,47,2.3,1.3,13,0.1,12,24,4.4,139,2.83,1.08,23.0,0.506,
203926,392,Doug McDermott,1610612758,SAC,36,286,38,91,0.418,33,78,0.423,3,5,0.6,2,16,0.5,0.1,4,0.1,6,27,3.1,79,0.67,0.67,33.0,0.601,13750000.0
1628975,393,Jevon Carter,1610612741,CHI,30,228,39,97,0.402,25,70,0.357,8,10,0.8,2,26,0.9,1.0,9,0.1,9,11,3.7,112,3.44,1.0,29.0,0.547,2239943.0
202709,394,Cory Joseph,1610612753,ORL,39,387,40,100,0.4,23,66,0.348,7,10,0.7,10,30,1.0,1.1,18,0.1,13,36,2.8,139,3.31,1.39,33.0,0.527,0.0
1641816,395,Hunter Tyson,1610612743,DEN,45,348,36,94,0.383,18,61,0.295,18,25,0.72,19,49,1.5,0.4,8,0.1,14,40,2.4,127,1.21,0.57,24.0,0.514,
1628963,396,Marvin Bagley III,1610612763,MEM,25,214,43,82,0.524,3,14,0.214,18,27,0.667,31,35,2.6,0.3,7,0.3,11,14,4.3,135,0.64,0.64,26.0,0.57,
1629020,397,Jarred Vanderbilt,1610612747,LAL,24,407,42,82,0.512,9,28,0.321,13,25,0.52,41,81,5.1,1.3,26,0.2,18,43,4.4,222,1.78,1.44,25.0,0.57,4698000.0
1629629,398,Cam Reddish,1610612747,LAL,33,589,38,94,0.404,13,47,0.277,16,26,0.615,17,49,2.0,0.7,33,0.3,12,43,3.2,158,1.83,2.75,25.0,0.498,8109966.0
203914,398,Gary Harris,1610612753,ORL,36,555,37,101,0.366,25,77,0.325,6,10,0.6,16,30,1.3,0.6,21,0.3,12,34,2.9,122,1.67,1.75,30.0,0.498,13000000.0
1628467,400,Maxi Kleber,1610612747,LAL,34,637,37,96,0.385,13,49,0.265,16,21,0.762,25,70,2.8,1.3,9,0.5,23,66,3.0,180,1.87,0.39,33.0,0.489,11000000.0
1630539,401,Kai Jones,1610612742,DAL,30,266,43,55,0.782,0,2,0.0,14,18,0.778,21,44,2.2,0.4,6,0.5,12,26,3.3,168,0.92,0.5,24.0,0.795,3047880.0
1630579,402,Jericho Sims,1610612749,MIL,53,631,45,71,0.634,0,0,0.0,8,13,0.615,71,126,3.7,0.6,10,0.4,33,65,1.8,293,1.0,0.3,26.0,0.639,1927896.0
1641794,403,Dillon Jones,1610612760,OKC,42,399,35,102,0.343,12,55,0.218,14,24,0.583,23,63,2.0,1.0,10,0.1,17,41,2.3,145,2.59,0.59,23.0,0.426,
1629723,404,John Konchar,1610612763,MEM,38,471,34,78,0.436,19,54,0.352,7,8,0.875,32,95,3.3,0.9,18,0.4,14,30,2.5,229,2.5,1.29,28.0,0.577,2400000.0
1630264,405,Anthony Gill,1610612764,WAS,44,279,31,60,0.517,8,22,0.364,23,37,0.622,8,32,0.9,0.3,6,0.0,9,24,2.1,102,1.44,0.67,32.0,0.61,1997238.0
1628470,405,Torrey Craig,1610612738,BOS,18,199,32,69,0.464,21,52,0.404,8,10,0.8,18,24,2.3,0.4,3,0.3,2,25,5.2,111,4.0,1.5,34.0,0.634,0.0
203939,407,Dwight Powell,1610612742,DAL,45,428,34,47,0.723,1,2,0.5,23,37,0.622,39,58,2.2,1.0,13,0.5,14,61,2.0,227,3.21,0.93,33.0,0.727,0.0
1641878,408,Damion Baugh,1610612766,CHA,11,287,35,100,0.35,10,44,0.227,11,13,0.846,8,26,3.1,3.9,14,0.1,21,18,8.3,95,2.05,0.67,24.0,0.43,
1631230,409,Dominick Barlow,1610612737,ATL,23,223,37,75,0.493,5,18,0.278,11,17,0.647,13,31,1.9,0.4,7,0.6,3,22,3.9,116,3.0,2.33,21.0,0.546,1761752.0
1631169,409,Josh Minott,1610612750,MIN,39,246,35,78,0.449,9,35,0.257,11,13,0.846,10,32,1.1,0.4,14,0.3,10,29,2.3,118,1.5,1.4,22.0,0.538,1719864.0
1631288,411,Jamal Cain,1610612740,NOP,27,308,30,77,0.39,14,45,0.311,15,24,0.625,20,35,2.0,0.6,13,0.3,12,28,3.3,112,1.33,1.08,26.0,0.508,1761752.0
201988,411,Patty Mills,1610612746,LAC,25,298,30,86,0.349,21,67,0.313,8,9,0.889,3,18,0.8,1.0,13,0.1,17,19,3.6,77,1.47,0.77,36.0,0.495,
1641712,411,Rayan Rupert,1610612757,POR,42,309,32,82,0.39,10,37,0.27,15,20,0.75,21,25,1.1,0.4,8,0.0,19,24,2.1,89,0.95,0.42,20.0,0.49,
1641998,414,Trey Jemison III,1610612747,LAL,32,354,38,70,0.543,0,0,0.0,12,31,0.387,38,54,2.9,0.4,8,0.4,18,64,2.8,147,0.78,0.44,25.0,0.526,
202687,415,Bismack Biyombo,1610612759,SAS,17,293,40,59,0.678,0,0,0.0,7,17,0.412,24,58,4.8,1.1,11,0.8,16,32,5.1,167,1.19,0.69,32.0,0.654,0.0
1630696,415,Dru Smith,1610612748,MIA,14,268,31,61,0.508,16,30,0.533,9,12,0.75,12,24,2.6,1.6,21,0.4,17,30,6.2,123,1.35,1.24,27.0,0.656,0.0
1631132,417,Christian Koloko,1610612747,LAL,34,318,38,62,0.613,0,3,0.0,8,10,0.8,32,50,2.4,0.5,7,0.3,12,41,2.5,162,1.33,0.58,24.0,0.633,1719864.0
1630311,418,Pat Spencer,1610612744,GSW,32,215,35,89,0.393,2,17,0.118,11,15,0.733,15,29,1.4,1.2,12,0.1,15,18,2.6,107,2.53,0.8,28.0,0.434,
1629022,419,Lonnie Walker IV,1610612755,PHI,10,192,28,80,0.35,16,49,0.327,10,12,0.833,4,29,3.3,1.9,4,0.3,11,7,8.2,76,1.73,0.36,26.0,0.481,
201959,419,Taj Gibson,1610612766,CHA,28,308,35,71,0.493,1,2,0.5,11,16,0.688,42,55,3.5,0.6,8,0.4,20,43,2.9,154,0.8,0.4,39.0,0.525,0.0
1631098,421,Johnny Davis,1610612764,WAS,34,242,32,78,0.41,7,29,0.241,9,15,0.6,10,28,1.1,0.3,15,0.2,7,18,2.4,91,1.57,2.14,23.0,0.473,5050800.0
1629650,422,Moses Brown,1610612742,DAL,13,119,34,49,0.694,0,0,0.0,8,11,0.727,12,32,3.4,0.2,6,0.3,11,17,5.8,103,0.18,0.55,25.0,0.706,0.0
1642285,423,Cam Spencer,1610612763,MEM,17,189,23,54,0.426,13,34,0.382,15,15,1.0,9,16,1.5,1.4,6,0.1,5,18,4.4,94,4.8,1.2,24.0,0.611,
1630658,423,Colin Castleton,1610612761,TOR,18,262,25,55,0.455,1,8,0.125,23,28,0.821,32,41,4.1,0.9,5,0.4,18,28,4.1,123,0.89,0.28,24.0,0.55,
1642382,425,Branden Carlson,1610612760,OKC,21,144,25,53,0.472,17,41,0.415,5,7,0.714,9,26,1.7,0.4,4,0.5,4,15,3.4,96,2.25,1.0,25.0,0.642,
1626153,425,Delon Wright,1610612752,NYK,31,425,24,85,0.282,13,51,0.255,11,20,0.55,16,33,1.6,1.6,24,0.3,15,17,2.3,121,3.4,1.6,32.0,0.384,8195122.0
1630531,425,Jaden Springer,1610612762,UTA,33,224,21,53,0.396,9,28,0.321,21,31,0.677,7,25,1.0,0.7,17,0.1,10,27,2.2,94,2.2,1.7,22.0,0.54,2226240.0
1631221,428,Collin Gillespie,1610612756,PHX,21,186,24,59,0.407,11,30,0.367,12,13,0.923,12,22,1.6,1.7,5,0.1,5,19,3.4,108,7.2,1.0,25.0,0.549,1761752.0
